z,pT,z_pT,Q2,flavor,flavor_index,nrep,unpolarized_ff_mean,unpolarized_ff_std
0.3,0.678391959798995,0.2035175879396985,4.0,unf,3,50,1.2334740277700393,0.020449596822869752
0.3,0.6834170854271356,0.20502512562814068,4.0,fav,1,50,2.637678298057856,0.05654119642684471
0.3,0.6834170854271356,0.20502512562814068,4.0,unf,3,50,1.22830257052773,0.02024429583829565
0.3,0.6884422110552764,0.2065326633165829,4.0,fav,1,50,2.624639627161912,0.05584869770859964
0.3,0.6884422110552764,0.2065326633165829,4.0,unf,3,50,1.2231148814575024,0.02003885964302981
0.3,0.6934673366834171,0.20804020100502513,4.0,fav,1,50,2.611570663516929,0.055156654385357086
0.3,0.6934673366834171,0.20804020100502513,4.0,unf,3,50,1.2179113502935546,0.01983331056764272
0.3,0.6984924623115578,0.20954773869346735,4.0,fav,1,50,2.5984725052757494,0.05446514923715406
0.3,0.6984924623115578,0.20954773869346735,4.0,unf,3,50,1.2126923665866576,0.019627670854374172
0.3,0.7035175879396985,0.21105527638190955,4.0,fav,1,50,2.585346248261501,0.05377426450862021
0.3,0.7035175879396985,0.21105527638190955,4.0,unf,3,50,1.2074583196566915,0.019421962653321974
0.3,0.7085427135678392,0.21256281407035174,4.0,fav,1,50,2.5721929858203767,0.05308408189523414
0.3,0.7085427135678392,0.21256281407035174,4.0,unf,3,50,1.2022095985454175,0.019216208018966677
0.3,0.7135678391959799,0.21407035175879396,4.0,fav,1,50,2.559013808675583,0.0523946825306042
0.3,0.7135678391959799,0.21407035175879396,4.0,unf,3,50,1.1969465919694935,0.019010428907160527
0.3,0.7185929648241206,0.2155778894472362,4.0,fav,1,50,2.545809804782527,0.05170614697345226
0.3,0.7185929648241206,0.2155778894472362,4.0,unf,3,50,1.1916696882737514,0.018804647171226627
0.3,0.7236180904522613,0.21708542713567838,4.0,fav,1,50,2.5325820591852324,0.05101855519538729
0.3,0.7236180904522613,0.21708542713567838,4.0,unf,3,50,1.1863792753847282,0.018598884559097195
0.3,0.7286432160804021,0.2185929648241206,4.0,fav,1,50,2.5193316538740427,0.05033198656832835
0.3,0.7286432160804021,0.2185929648241206,4.0,unf,3,50,1.1810757407644734,0.0183931627097657
0.3,0.7336683417085427,0.2201005025125628,4.0,fav,1,50,2.5060596676446,0.049646519852752896
0.3,0.7336683417085427,0.2201005025125628,4.0,unf,3,50,1.1757594713646289,0.018187503150071355
0.3,0.7386934673366834,0.22160804020100502,4.0,fav,1,50,2.4927671759581584,0.04896223318581161
0.3,0.7386934673366834,0.22160804020100502,4.0,unf,3,50,1.1704308535807908,0.017981927291816455
0.3,0.7437185929648241,0.22311557788944722,4.0,fav,1,50,2.4794552508032335,0.048279204070008706
0.3,0.7437185929648241,0.22311557788944722,4.0,unf,3,50,1.165090273207176,0.017776456427949446
0.3,0.7487437185929648,0.22462311557788944,4.0,fav,1,50,2.4661249605586133,0.04759750936179065
0.3,0.7487437185929648,0.22462311557788944,4.0,unf,3,50,1.159738115391567,0.017571111730048803
0.3,0.7537688442211056,0.22613065326633167,4.0,fav,1,50,2.452777369857762,0.046917225260777795
0.3,0.7537688442211056,0.22613065326633167,4.0,unf,3,50,1.154374764590577,0.01736591424500242
0.3,0.7587939698492463,0.2276381909547739,4.0,fav,1,50,2.4394135394546246,0.04623842729959586
0.3,0.7587939698492463,0.2276381909547739,4.0,unf,3,50,1.1490006045252246,0.017160884891914342
0.3,0.7638190954773869,0.22914572864321606,4.0,fav,1,50,2.426034526090881,0.04556119033265104
0.3,0.7638190954773869,0.22914572864321606,4.0,unf,3,50,1.1436160181368231,0.01695604445918544
0.3,0.7688442211055276,0.23065326633165828,4.0,fav,1,50,2.4126413823646304,0.04488558852696972
0.3,0.7688442211055276,0.23065326633165828,4.0,unf,3,50,1.1382213875432003,0.016751413601490992
0.3,0.7738693467336684,0.2321608040201005,4.0,fav,1,50,2.399235156600562,0.044211695352227784
0.3,0.7738693467336684,0.2321608040201005,4.0,unf,3,50,1.1328170939952489,0.016547012836994897
0.3,0.7788944723618091,0.23366834170854273,4.0,fav,1,50,2.3858168927216155,0.043539583571347976
0.3,0.7788944723618091,0.23366834170854273,4.0,unf,3,50,1.1274035178338153,0.01634286254446108
0.3,0.7839195979899498,0.23517587939698492,4.0,fav,1,50,2.3723876301221534,0.04286932523162236
0.3,0.7839195979899498,0.23517587939698492,4.0,unf,3,50,1.121981038446939,0.016138982960094916
0.3,0.7889447236180904,0.23668341708542712,4.0,fav,1,50,2.3589484035426675,0.042200991656132586
0.3,0.7889447236180904,0.23668341708542712,4.0,unf,3,50,1.1165500342274328,0.01593539417539354
0.3,0.7939698492462312,0.23819095477386934,4.0,fav,1,50,2.3455002429460317,0.04153465343514674
0.3,0.7939698492462312,0.23819095477386934,4.0,unf,3,50,1.1111108825308336,0.015732116133852725
0.3,0.7989949748743719,0.23969849246231156,4.0,fav,1,50,2.3320441733953303,0.04087038041836899
0.3,0.7989949748743719,0.23969849246231156,4.0,unf,3,50,1.1056639596337092,0.015529168628556451
0.3,0.8040201005025126,0.24120603015075376,4.0,fav,1,50,2.3185812149332614,0.040208241707675146
0.3,0.8040201005025126,0.24120603015075376,4.0,unf,3,50,1.1002096406923385,0.015326571299420678
0.3,0.8090452261306533,0.24271356783919598,4.0,fav,1,50,2.3051123824631627,0.039548305649311194
0.3,0.8090452261306533,0.24271356783919598,4.0,unf,3,50,1.0947482997017637,0.015124343630808335
0.3,0.8140703517587939,0.24422110552763818,4.0,fav,1,50,2.291638685631632,0.03889063982769296
0.3,0.8140703517587939,0.24422110552763818,4.0,unf,3,50,1.0892803094552315,0.014922504948629154
0.3,0.8190954773869347,0.2457286432160804,4.0,fav,1,50,2.278161128712806,0.038235311059023266
0.3,0.8190954773869347,0.2457286432160804,4.0,unf,3,50,1.0838060415040112,0.014721074418308876
0.3,0.8241206030150754,0.2472361809045226,4.0,fav,1,50,2.264680710494281,0.03758238538517376
0.3,0.8241206030150754,0.2472361809045226,4.0,unf,3,50,1.0783258661176174,0.014520071041855426
0.3,0.8291457286432161,0.24874371859296482,4.0,fav,1,50,2.2511984241647025,0.036931928068438424
0.3,0.8291457286432161,0.24874371859296482,4.0,unf,3,50,1.0728401522444213,0.014319513655849613
0.3,0.8341708542713568,0.25025125628140704,4.0,fav,1,50,2.2377152572030337,0.03628400358665241
0.3,0.8341708542713568,0.25025125628140704,4.0,unf,3,50,1.0673492674726697,0.014119420928999078
0.3,0.8391959798994975,0.25175879396984924,4.0,fav,1,50,2.2242321912695284,0.035638675628618145
0.3,0.8391959798994975,0.25175879396984924,4.0,unf,3,50,1.0618535779919145,0.0139198113596436
0.3,0.8442211055276382,0.25326633165829143,4.0,fav,1,50,2.2107502020983985,0.034996007090469315
0.3,0.8442211055276382,0.25326633165829143,4.0,unf,3,50,1.0563534485548498,0.013720703273920533
0.3,0.8492462311557789,0.2547738693467337,4.0,fav,1,50,2.19727025939222,0.03435606007223572
0.3,0.8492462311557789,0.2547738693467337,4.0,unf,3,50,1.0508492424395781,0.013522114823091892
0.3,0.8542713567839196,0.2562814070351759,4.0,fav,1,50,2.183793326718064,0.033718895875088535
0.3,0.8542713567839196,0.2562814070351759,4.0,unf,3,50,1.0453413214122877,0.013324063981838757
0.3,0.8592964824120604,0.2577889447236181,4.0,fav,1,50,2.170320361405374,0.03308457499944239
0.3,0.8592964824120604,0.2577889447236181,4.0,unf,3,50,1.0398300456903684,0.01312656854591863
0.3,0.864321608040201,0.25929648241206027,4.0,fav,1,50,2.1568523144456093,0.0324531571435961
0.3,0.864321608040201,0.25929648241206027,4.0,unf,3,50,1.0343157739059552,0.012929646130278544
0.3,0.8693467336683417,0.2608040201005025,4.0,fav,1,50,2.1433901303936524,0.03182470120279235
0.3,0.8693467336683417,0.2608040201005025,4.0,unf,3,50,1.028798863069913,0.012733314166942915
0.3,0.8743718592964824,0.2623115577889447,4.0,fav,1,50,2.1299347472709953,0.031199265269821926
0.3,0.8743718592964824,0.2623115577889447,4.0,unf,3,50,1.0232796685362568,0.012537589903299812
0.3,0.8793969849246231,0.2638190954773869,4.0,fav,1,50,2.116487096470719,0.03057690663563331
0.3,0.8793969849246231,0.2638190954773869,4.0,unf,3,50,1.017758543967028,0.012342490400004364
0.3,0.8844221105527639,0.26532663316582916,4.0,fav,1,50,2.103048102664273,0.02995768179146908
0.3,0.8844221105527639,0.26532663316582916,4.0,unf,3,50,1.01223584129761,0.012148032529399591
0.3,0.8894472361809045,0.26683417085427136,4.0,fav,1,50,2.0896186837100537,0.029341646431868613
0.3,0.8894472361809045,0.26683417085427136,4.0,unf,3,50,1.0067119107025062,0.01195423297365202
0.3,0.8944723618090452,0.26834170854271355,4.0,fav,1,50,2.076199750563819,0.028728855458160008
0.3,0.8944723618090452,0.26834170854271355,4.0,unf,3,50,1.0011871005615736,0.011761108222929844
0.3,0.8994974874371859,0.26984924623115575,4.0,fav,1,50,2.062792207190904,0.028119362984332413
0.3,0.8994974874371859,0.26984924623115575,4.0,unf,3,50,0.9956617574267161,0.011568674574163463
0.3,0.9045226130653267,0.271356783919598,4.0,fav,1,50,2.0493969504802863,0.027513222342942362
0.3,0.9045226130653267,0.271356783919598,4.0,unf,3,50,0.9901362259890477,0.011376948129098056
0.3,0.9095477386934674,0.2728643216080402,4.0,fav,1,50,2.036014870160481,0.026910486093311054
0.3,0.9095477386934674,0.2728643216080402,4.0,unf,3,50,0.9846108490465221,0.01118594479289996
0.3,0.914572864321608,0.2743718592964824,4.0,fav,1,50,2.022646848717288,0.026311206030864554
0.3,0.914572864321608,0.2743718592964824,4.0,unf,3,50,0.9790859674720324,0.010995680272977591
0.3,0.9195979899497487,0.2758793969849246,4.0,fav,1,50,2.009293761313379,0.025715433198439174
0.3,0.9195979899497487,0.2758793969849246,4.0,unf,3,50,0.9735619201819955,0.01080617007705873
0.3,0.9246231155778895,0.27738693467336684,4.0,fav,1,50,1.995956475709753,0.025123217899586034
0.3,0.9246231155778895,0.27738693467336684,4.0,unf,3,50,0.9680390441054045,0.010617429512425188
0.3,0.9296482412060302,0.27889447236180903,4.0,fav,1,50,1.9826358521890464,0.024534609713815055
0.3,0.9296482412060302,0.27889447236180903,4.0,unf,3,50,0.9625176741533701,0.010429473684414976
0.3,0.9346733668341709,0.2804020100502513,4.0,fav,1,50,1.969332743480712,0.02394965751417815
0.3,0.9346733668341709,0.2804020100502513,4.0,unf,3,50,0.956998143189148,0.0102423174950693
0.3,0.9396984924623115,0.2819095477386934,4.0,fav,1,50,1.9560479946880607,0.023368409488638817
0.3,0.9396984924623115,0.2819095477386934,4.0,unf,3,50,0.9514807819986459,0.010055975642535887
0.3,0.9447236180904522,0.2834170854271357,4.0,fav,1,50,1.942782443217186,0.022790913162804793
0.3,0.9447236180904522,0.2834170854271357,4.0,unf,3,50,0.9459659192614329,0.00987046261943466
0.3,0.949748743718593,0.28492462311557787,4.0,fav,1,50,1.9295369187077531,0.022217215428184833
0.3,0.949748743718593,0.28492462311557787,4.0,unf,3,50,0.9404538815222299,0.009685792712420437
0.3,0.9547738693467337,0.2864321608040201,4.0,fav,1,50,1.9163122429656767,0.02164736257272928
0.3,0.9547738693467337,0.2864321608040201,4.0,unf,3,50,0.9349449931629062,0.00950198000089289
0.3,0.9597989949748744,0.2879396984924623,4.0,fav,1,50,1.9031092298976677,0.021081400317575213
0.3,0.9597989949748744,0.2879396984924623,4.0,unf,3,50,0.9294395763749651,0.009319038356499741
0.3,0.964824120603015,0.2894472361809045,4.0,fav,1,50,1.8899286854476707,0.0205193738574552
0.3,0.964824120603015,0.2894472361809045,4.0,unf,3,50,0.9239379511325367,0.009136981442135952
0.3,0.9698492462311558,0.2909547738693467,4.0,fav,1,50,1.8767714075351747,0.01996132790897407
0.3,0.9698492462311558,0.2909547738693467,4.0,unf,3,50,0.9184404351658677,0.00895582271157606
0.3,0.9748743718592965,0.29246231155778896,4.0,fav,1,50,1.8636381859954134,0.01940730676486671
0.3,0.9748743718592965,0.29246231155778896,4.0,unf,3,50,0.912947343935316,0.008775575408882727
0.3,0.9798994974874372,0.29396984924623115,4.0,fav,1,50,1.8505298025214438,0.018857354356495663
0.3,0.9798994974874372,0.29396984924623115,4.0,unf,3,50,0.9074589906058566,0.00859625256775189
0.3,0.9849246231155779,0.29547738693467335,4.0,fav,1,50,1.8374470306081045,0.018311514326807794
0.3,0.9849246231155779,0.29547738693467335,4.0,unf,3,50,0.9019756860220862,0.008417867011450855
0.3,0.9899497487437187,0.2969849246231156,4.0,fav,1,50,1.824390635497858,0.017769830114137103
0.3,0.9899497487437187,0.2969849246231156,4.0,unf,3,50,0.8964977386837454,0.008240431352293253
0.3,0.9949748743718593,0.2984924623115578,4.0,fav,1,50,1.8113613741285124,0.017232345048931987
0.3,0.9949748743718593,0.2984924623115578,4.0,unf,3,50,0.891025454721745,0.008063957991851493
0.3,1.0,0.3,4.0,fav,1,50,1.7983599950828155,0.016699102467031882
0.3,1.0,0.3,4.0,unf,3,50,0.8855591378747095,0.007888459120676577
